0.60000002 3.927243 0.45662069 
0.61000001 3.6178107 0.4620268 
0.62 3.3085158 0.46737912 
0.63 2.9996283 0.47267812 
0.63999999 2.6913948 0.47792438 
0.64999998 2.3840406 0.48311839 
0.66000003 2.0777695 0.48826066 
0.67000002 1.7727675 0.4933517 
0.68000001 1.4692017 0.49839205 
0.69 1.1672227 0.50338221 
0.69999999 0.86696523 0.5083226 
0.70999998 0.56854951 0.51321381 
0.72000003 0.27208191 0.51805633 
0.73000002 -0.022344038 0.52285051 
0.74000001 -0.31464666 0.52759695 
0.75 -0.6047554 0.53229612 
0.75999999 -0.89261007 0.53694844 
0.76999998 -1.1781601 0.54155433 
0.77999997 -1.4613638 0.54611439 
0.79000002 -1.7421876 0.5506289 
0.80000001 -2.0206058 0.55509841 
0.81 -2.2965994 0.5595234 
0.81999999 -2.5701563 0.56390423 
0.82999998 -2.8412704 0.5682413 
0.83999997 -3.1099408 0.57253516 
0.85000002 -3.3761718 0.57678616 
0.86000001 -3.6399727 0.58099473 
0.87 -3.9013567 0.58516133 
0.88 -4.1603408 0.58928627 
0.88999999 -4.4169464 0.59337002 
0.89999998 -4.6711974 0.597413 
0.91000003 -4.923121 0.60141563 
0.92000002 -5.1727467 0.60537827 
0.93000001 -5.4201069 0.60930127 
0.94 -5.6652369 0.61318505 
0.94999999 -5.9081726 0.61703002 
0.95999998 -6.1489525 0.62083656 
0.97000003 -6.3876171 0.624605 
0.98000002 -6.6242085 0.62833571 
0.99000001 -6.8587685 0.63202912 
1 -7.0913424 0.6356855 
1.01 -7.3219752 0.63930529 
1.02 -7.5507135 0.64288884 
1.03 -7.7776046 0.64643651 
1.04 -8.002697 0.64994854 
1.05 -8.2260389 0.6534254 
1.0599999 -8.4476795 0.65686738 
1.0700001 -8.6676712 0.6602748 
1.08 -8.8860626 0.66364801 
1.09 -9.1029062 0.66698736 
1.1 -9.3182535 0.67029315 
1.11 -9.5321579 0.67356575 
1.12 -9.7446709 0.67680538 
1.13 -9.9558477 0.6800124 
1.14 -10.16574 0.68318713 
1.15 -10.374404 0.6863299 
1.16 -10.581894 0.68944103 
1.17 -10.788266 0.69252074 
1.1799999 -10.993575 0.6955694 
1.1900001 -11.197878 0.69858724 
1.2 -11.401233 0.70157456 
1.21 -11.603697 0.70453173 
1.22 -11.805328 0.70745891 
1.23 -12.006187 0.71035647 
1.24 -12.206334 0.71322471 
1.25 -12.405829 0.7160638 
1.26 -12.604736 0.71887404 
1.27 -12.803117 0.72165573 
1.28 -13.001038 0.7244091 
1.29 -13.198563 0.72713447 
1.3 -13.39576 0.72983199 
1.3099999 -13.592698 0.73250198 
1.3200001 -13.789448 0.73514467 
1.33 -13.986081 0.73776037 
1.34 -14.182673 0.74034917 
1.35 -14.379301 0.7429114 
1.36 -14.576043 0.74544734 
1.37 -14.772981 0.74795711 
1.38 -14.970198 0.75044101 
1.39 -15.167783 0.75289923 
1.4 -15.365827 0.75533193 
1.41 -15.564424 0.75773942 
1.42 -15.763672 0.76012188 
1.4299999 -15.963674 0.76247948 
1.4400001 -16.164537 0.76481241 
1.45 -16.366377 0.7671209 
1.46 -16.569307 0.76940513 
1.47 -16.773455 0.77166522 
1.48 -16.978951 0.77390146 
1.49 -17.18593 0.77611387 
1.5 -17.394545 0.77830273 
1.51 -17.604944 0.78046817 
1.52 -17.817295 0.7826103 
1.53 -18.031775 0.7847293 
1.54 -18.248566 0.7868253 
1.55 -18.467867 0.78889835 
1.5599999 -18.689896 0.79094863 
1.5700001 -18.914877 0.79297626 
1.58 -19.143057 0.79498124 
1.59 -19.374701 0.79696375 
1.6 -19.610092 0.79892379 
1.61 -19.849539 0.80086142 
1.62 -20.093374 0.80277663 
1.63 -20.341963 0.8046695 
1.64 -20.595697 0.80654001 
1.65 -20.855007 0.80838805 
1.66 -21.120359 0.81021357 
1.67 -21.392271 0.81201655 
1.6799999 -21.671301 0.81379676 
1.6900001 -21.958073 0.81555402 
1.7 -22.253265 0.81728816 
1.71 -22.557634 0.81899887 
1.72 -22.872011 0.8206858 
1.73 -23.197321 0.82234848 
1.74 -23.53459 0.82398641 
1.75 -23.88496 0.82559896 
1.76 -24.249702 0.82718533 
1.77 -24.630239 0.82874453 
1.78 -25.028158 0.83027548 
1.79 -25.44523 0.8317768 
1.8 -25.883442 0.83324677 
1.8099999 -26.345009 0.83468336 
1.8200001 -26.832407 0.83608401 
1.83 -27.348389 0.83744568 
1.84 -27.896006 0.83876443 
1.85 -28.478613 0.84003556 
1.86 -29.099876 0.84125298 
1.87 -29.763741 0.84240919 
1.88 -30.474369 0.84349447 
1.89 -31.236053 0.84449667 
1.9 -32.053047 0.84540009 
1.91 -32.929325 0.84618467 
1.92 -33.86829 0.84682477 
1.9299999 -34.872368 0.84728783 
1.9400001 -35.942593 0.84753287 
1.95 -37.078171 0.8475095 
1.96 -38.276138 0.84715742 
1.97 -39.531208 0.84640765 
1.98 -40.835831 0.84518605 
1.99 -42.180542 0.84341979 
2 -43.554546 0.84104669 
2.01 -44.946407 0.83802474 
2.02 -46.344788 0.83434057 
2.03 -47.739059 0.8300125 
2.04 -49.119755 0.82508767 
2.05 -50.478836 0.81963462 
2.0599999 -51.809769 0.81373316 
2.0699999 -53.107471 0.80746531 
2.0799999 -54.368187 0.80090833 
2.0899999 -55.589294 0.79413074 
2.0999999 -56.769138 0.78719085 
2.1099999 -57.906822 0.78013653 
2.1199999 -59.002075 0.7730065 
2.1300001 -60.055092 0.76583147 
2.1400001 -61.066441 0.75863558 
2.1500001 -62.036949 0.75143766 
2.1600001 -62.967644 0.74425244 
2.1700001 -63.859692 0.73709124 
2.1800001 -64.714348 0.729963 
2.1900001 -65.532913 0.72287446 
2.2 -66.31675 0.71583098 
2.21 -67.067184 0.70883662 
2.22 -67.785576 0.70189452 
2.23 -68.473228 0.69500709 
2.24 -69.131439 0.68817616 
2.25 -69.761475 0.68140304 
2.26 -70.364555 0.6746887 
2.27 -70.941841 0.66803396 
2.28 -71.494492 0.66143918 
2.29 -72.023582 0.65490466 
2.3 -72.530159 0.64843059 
2.3099999 -73.015236 0.64201695 
2.3199999 -73.479759 0.63566369 
2.3299999 -73.92466 0.62937057 
2.3399999 -74.350807 0.62313747 
2.3499999 -74.759033 0.61696404 
2.3599999 -75.150146 0.61084998 
2.3699999 -75.524902 0.60479492 
2.3800001 -75.884026 0.59879845 
2.3900001 -76.22821 0.59286022 
2.4000001 -76.558105 0.58697981 
2.4100001 -76.874359 0.58115673 
2.4200001 -77.177551 0.57539052 
2.4300001 -77.468254 0.56968081 
2.4400001 -77.747017 0.56402701 
2.45 -78.014359 0.55842865 
2.46 -78.270767 0.55288535 
2.47 -78.516708 0.54739654 
2.48 -78.752632 0.54196173 
2.49 -78.978966 0.5365805 
2.5 -79.196121 0.53125232 
2.51 -79.404472 0.52597672 
2.52 -79.604401 0.52075315 
2.53 -79.796249 0.51558119 
2.54 -79.980362 0.51046032 
2.55 -80.157043 0.50539011 
2.5599999 -80.326622 0.50037003 
2.5699999 -80.489365 0.49539962 
2.5799999 -80.645569 0.49047843 
2.5899999 -80.795486 0.48560593 
2.5999999 -80.939384 0.48078167 
2.6099999 -81.077484 0.47600523 
2.6199999 -81.210037 0.4712761 
2.6300001 -81.33725 0.46659386 
2.6400001 -81.459343 0.46195805 
2.6500001 -81.576508 0.45736817 
2.6600001 -81.688942 0.45282382 
2.6700001 -81.796829 0.44832456 
2.6800001 -81.900345 0.44386992 
2.6900001 -81.999657 0.43945947 
2.7 -82.094925 0.43509281 
2.71 -82.186302 0.43076947 
2.72 -82.273941 0.42648903 
2.73 -82.357979 0.42225111 
2.74 -82.438553 0.41805524 
2.75 -82.515785 0.41390106 
2.76 -82.589806 0.4097881 
2.77 -82.660728 0.405716 
2.78 -82.728676 0.40168437 
2.79 -82.793747 0.39769277 
2.8 -82.856049 0.3937408 
2.8099999 -82.91568 0.38982812 
2.8199999 -82.97274 0.38595429 
2.8299999 -83.027321 0.38211894 
2.8399999 -83.079514 0.37832174 
2.8499999 -83.129387 0.37456223 
2.8599999 -83.17704 0.3708401 
2.8699999 -83.222542 0.36715499 
2.8800001 -83.265976 0.36350647 
2.8900001 -83.307396 0.35989422 
2.9000001 -83.346893 0.35631788 
2.9100001 -83.384514 0.35277706 
2.9200001 -83.420334 0.34927148 
2.9300001 -83.454414 0.34580073 
2.9400001 -83.486809 0.34236449 
2.95 -83.517578 0.33896241 
2.96 -83.546768 0.33559415 
2.97 -83.57444 0.33225936 
2.98 -83.600647 0.32895777 
2.99 -83.625427 0.32568899 
3 -83.648834 0.32245269 
3.01 -83.670914 0.31924862 
3.02 -83.691704 0.31607637 
3.03 -83.711243 0.31293568 
3.04 -83.729584 0.30982623 
3.05 -83.74675 0.3067477 
3.0599999 -83.762794 0.30369979 
3.0699999 -83.77774 0.30068219 
3.0799999 -83.791626 0.29769462 
3.0899999 -83.804482 0.29473674 
3.0999999 -83.816353 0.29180831 
3.1099999 -83.827255 0.28890899 
3.1199999 -83.837219 0.28603849 
3.1300001 -83.846283 0.28319657 
3.1400001 -83.854469 0.28038293 
3.1500001 -83.861809 0.27759725 
3.1600001 -83.868324 0.27483931 
3.1700001 -83.874039 0.27210879 
3.1800001 -83.878975 0.26940545 
3.1900001 -83.883163 0.266729 
3.2 -83.88662 0.26407915 
3.21 -83.889374 0.26145568 
3.22 -83.891434 0.25885832 
3.23 -83.89283 0.2562868 
3.24 -83.893585 0.25374088 
3.25 -83.893707 0.25122029 
3.26 -83.893219 0.24872476 
3.27 -83.892143 0.24625407 
3.28 -83.890495 0.24380796 
3.29 -83.88829 0.2413862 
3.3 -83.885536 0.23898853 
3.3099999 -83.882263 0.23661473 
3.3199999 -83.878479 0.23426455 
3.3299999 -83.874199 0.23193775 
3.3399999 -83.869438 0.22963412 
3.3499999 -83.864204 0.22735341 
3.3599999 -83.858521 0.22509539 
3.3699999 -83.852394 0.22285984 
3.3800001 -83.845833 0.22064656 
3.3900001 -83.83886 0.21845528 
3.4000001 -83.831482 0.21628584 
3.4100001 -83.823708 0.21413797 
3.4200001 -83.815552 0.21201149 
3.4300001 -83.807022 0.20990618 
3.4400001 -83.798134 0.20782182 
3.45 -83.788895 0.2057582 
3.46 -83.779312 0.20371512 
3.47 -83.769394 0.20169239 
3.48 -83.759155 0.19968979 
3.49 -83.748604 0.19770712 
3.5 -83.73774 0.19574419 
3.51 -83.726585 0.19380081 
3.52 -83.715141 0.19187677 
3.53 -83.703415 0.18997188 
3.54 -83.691414 0.18808596 
3.55 -83.679153 0.18621881 
3.5599999 -83.666634 0.18437025 
3.5699999 -83.653862 0.1825401 
3.5799999 -83.640846 0.18072817 
3.5899999 -83.627594 0.17893428 
3.5999999 -83.614105 0.17715825 
3.6099999 -83.600395 0.1753999 
3.6199999 -83.586472 0.17365906 
3.6300001 -83.572334 0.17193556 
3.6400001 -83.557991 0.17022921 
3.6500001 -83.543449 0.16853987 
3.6600001 -83.528709 0.16686733 
3.6700001 -83.513786 0.16521147 
3.6800001 -83.498672 0.16357207 
3.6900001 -83.483383 0.16194902 
3.7 -83.467918 0.16034213 
3.71 -83.452293 0.15875123 
3.72 -83.436501 0.1571762 
3.73 -83.420547 0.15561683 
3.74 -83.404434 0.154073 
3.75 -83.388176 0.15254454 
3.76 -83.371773 0.15103132 
3.77 -83.355232 0.14953315 
3.78 -83.338554 0.14804992 
3.79 -83.321739 0.14658146 
3.8 -83.304794 0.14512762 
3.8099999 -83.287727 0.14368828 
3.8199999 -83.270538 0.14226325 
3.8299999 -83.253227 0.14085244 
3.8399999 -83.235809 0.13945568 
3.8499999 -83.218277 0.13807282 
3.8599999 -83.200638 0.13670374 
3.8699999 -83.182892 0.13534831 
3.8800001 -83.165054 0.13400638 
3.8900001 -83.14711 0.13267781 
3.9000001 -83.129074 0.1313625 
3.9100001 -83.110954 0.13006027 
3.9200001 -83.092735 0.12877102 
3.9300001 -83.07444 0.12749463 
3.9400001 -83.056061 0.12623096 
3.95 -83.037598 0.12497986 
3.96 -83.019066 0.12374124 
3.97 -83.00045 0.12251496 
3.98 -82.981773 0.1213009 
3.99 -82.96302 0.12009894 
4 -82.944206 0.11890896 
4.0100002 -82.925323 0.11773084 
4.02 -82.90638 0.11656446 
4.0300002 -82.887383 0.1154097 
4.04 -82.868324 0.11426646 
4.0500002 -82.849213 0.11313461 
4.0599999 -82.830055 0.11201404 
4.0700002 -82.810844 0.11090464 
4.0799999 -82.79158 0.1098063 
4.0900002 -82.772278 0.10871891 
4.0999999 -82.75293 0.10764235 
4.1100001 -82.733536 0.10657653 
4.1199999 -82.714104 0.10552134 
4.1300001 -82.694641 0.10447667 
4.1399999 -82.675133 0.10344241 
4.1500001 -82.655602 0.10241846 
4.1599998 -82.636032 0.10140472 
4.1700001 -82.616432 0.10040109 
4.1799998 -82.596802 0.099407464 
4.1900001 -82.577148 0.098423749 
4.1999998 -82.557472 0.097449847 
4.21 -82.537773 0.096485652 
4.2199998 -82.518051 0.095531076 
4.23 -82.498306 0.094586015 
4.2399998 -82.478546 0.093650378 
4.25 -82.458763 0.092724077 
4.2600002 -82.438972 0.091807015 
4.27 -82.419167 0.090899095 
4.2800002 -82.399345 0.090000242 
4.29 -82.379517 0.089110345 
4.3000002 -82.359673 0.088229328 
4.3099999 -82.339828 0.087357096 
4.3200002 -82.319977 0.086493574 
4.3299999 -82.30011 0.085638657 
4.3400002 -82.280251 0.084792279 
4.3499999 -82.260384 0.083954334 
4.3600001 -82.240517 0.083124757 
4.3699999 -82.220642 0.082303457 
4.3800001 -82.200775 0.081490353 
4.3899999 -82.180908 0.080685362 
4.4000001 -82.161049 0.079888403 
4.4099998 -82.14119 0.079099394 
4.4200001 -82.121338 0.078318268 
4.4299998 -82.101494 0.077544928 
4.4400001 -82.081657 0.076779313 
4.4499998 -82.061829 0.076021336 
4.46 -82.042015 0.075270928 
4.4699998 -82.022202 0.074528009 
4.48 -82.002411 0.07379251 
4.4899998 -81.982628 0.07306435 
4.5 -81.96286 0.072343461 
4.5100002 -81.943108 0.071629763 
4.52 -81.92337 0.070923194 
4.5300002 -81.903648 0.070223682 
4.54 -81.883949 0.069531158 
4.5500002 -81.864265 0.06884554 
4.5599999 -81.844604 0.068166777 
4.5700002 -81.824959 0.067494787 
4.5799999 -81.805336 0.06682951 
4.5900002 -81.785744 0.066170879 
4.5999999 -81.766167 0.065518819 
4.6100001 -81.746613 0.064873278 
4.6199999 -81.727089 0.06423419 
4.6300001 -81.707588 0.063601479 
4.6399999 -81.68811 0.062975086 
4.6500001 -81.668663 0.06235496 
4.6599998 -81.649246 0.061741024 
4.6700001 -81.629852 0.061133221 
4.6799998 -81.610489 0.060531493 
4.6900001 -81.591156 0.059935778 
4.6999998 -81.571861 0.059346016 
4.71 -81.552589 0.058762148 
4.7199998 -81.533348 0.058184113 
4.73 -81.514145 0.05761186 
4.7399998 -81.494972 0.057045322 
4.75 -81.475838 0.05648445 
4.7600002 -81.456734 0.05592918 
4.77 -81.437668 0.055379465 
4.7800002 -81.41864 0.054835245 
4.79 -81.399643 0.054296464 
4.8000002 -81.380684 0.053763073 
4.8099999 -81.361763 0.053235013 
4.8200002 -81.342888 0.052712236 
4.8299999 -81.324043 0.052194685 
4.8400002 -81.305237 0.051682308 
4.8499999 -81.286476 0.051175058 
4.8600001 -81.267754 0.050672881 
4.8699999 -81.249069 0.050175726 
4.8800001 -81.230431 0.049683545 
4.8899999 -81.21183 0.049196288 
4.9000001 -81.193275 0.048713908 
4.9099998 -81.174767 0.048236351 
4.9200001 -81.156296 0.047763571 
4.9299998 -81.137871 0.047295526 
4.9400001 -81.119484 0.046832159 
4.9499998 -81.101151 0.046373434 
4.96 -81.082855 0.045919299 
4.9699998 -81.064613 0.045469709 
4.98 -81.04641 0.045024619 
4.9899998 -81.028259 0.044583984 
5 -81.010155 0.04414776 
5.0100002 -80.992096 0.043715905 
5.02 -80.974083 0.043288372 
5.0300002 -80.956116 0.04286512 
5.04 -80.938202 0.042446107 
5.0500002 -80.920334 0.042031292 
5.0599999 -80.902519 0.041620627 
5.0700002 -80.88475 0.041214079 
5.0799999 -80.867027 0.040811602 
5.0900002 -80.849358 0.040413156 
5.0999999 -80.831741 0.0400187 
5.1100001 -80.814178 0.0396282 
5.1199999 -80.796661 0.039241608 
5.1300001 -80.779198 0.038858894 
5.1399999 -80.76178 0.038480014 
5.1500001 -80.744423 0.038104929 
5.1599998 -80.727112 0.037733603 
5.1700001 -80.709854 0.037366003 
5.1799998 -80.69265 0.037002083 
5.1900001 -80.675499 0.036641814 
5.1999998 -80.658401 0.036285155 
5.21 -80.641357 0.035932072 
5.2199998 -80.624367 0.035582531 
5.23 -80.60743 0.035236493 
5.2399998 -80.590546 0.034893926 
5.25 -80.573723 0.034554798 
5.2600002 -80.556946 0.034219068 
5.27 -80.54023 0.033886705 
5.2800002 -80.523567 0.03355768 
5.29 -80.506958 0.033231951 
5.3000002 -80.49041 0.032909494 
5.3099999 -80.473907 0.032590274 
5.3200002 -80.457466 0.032274254 
5.3299999 -80.441086 0.031961408 
5.3400002 -80.424759 0.031651698 
5.3499999 -80.408485 0.031345099 
5.3600001 -80.392265 0.031041579 
5.3699999 -80.376106 0.030741105 
5.3800001 -80.360008 0.030443648 
5.3899999 -80.343964 0.030149179 
5.4000001 -80.327972 0.029857665 
5.4099998 -80.312042 0.02956908 
5.4200001 -80.296173 0.029283395 
5.4299998 -80.280357 0.029000577 
5.4400001 -80.264595 0.028720602 
5.4499998 -80.248894 0.028443439 
5.46 -80.233253 0.02816906 
5.4699998 -80.217674 0.02789744 
5.48 -80.202141 0.027628548 
5.4899998 -80.186676 0.02736236 
5.5 -80.171265 0.027098846 
5.5100002 -80.155914 0.026837982 
5.52 -80.140625 0.02657974 
5.5300002 -80.125389 0.026324093 
5.54 -80.110214 0.026071019 
5.5500002 -80.095093 0.02582049 
5.5599999 -80.08004 0.025572479 
5.5700002 -80.065041 0.025326964 
5.5799999 -80.050095 0.025083918 
5.5900002 -80.035217 0.024843317 
5.5999999 -80.020393 0.024605136 
5.6100001 -80.00563 0.024369353 
5.6199999 -79.990929 0.024135942 
5.6300001 -79.97628 0.023904881 
5.6399999 -79.961693 0.023676144 
5.6500001 -79.947166 0.02344971 
5.6599998 -79.932701 0.023225557 
5.6700001 -79.918289 0.02300366 
5.6799998 -79.903946 0.022783997 
5.6900001 -79.889656 0.022566546 
5.6999998 -79.87542 0.022351285 
5.71 -79.861252 0.022138193 
5.7199998 -79.847137 0.021927249 
5.73 -79.833084 0.021718428 
5.7399998 -79.819092 0.021511711 
5.75 -79.805161 0.021307079 
5.7600002 -79.791283 0.021104507 
5.77 -79.777466 0.020903978 
5.7800002 -79.76371 0.020705471 
5.79 -79.750015 0.020508964 
5.8000002 -79.736382 0.020314438 
5.8099999 -79.722801 0.020121876 
5.8200002 -79.709282 0.019931253 
5.8299999 -79.695824 0.019742554 
5.8400002 -79.682419 0.019555759 
5.8499999 -79.669075 0.019370848 
5.8600001 -79.655792 0.019187802 
5.8699999 -79.64257 0.019006604 
5.8800001 -79.62941 0.018827233 
5.8899999 -79.616302 0.018649675 
5.9000001 -79.603256 0.018473908 
5.9099998 -79.590263 0.018299915 
5.9200001 -79.577339 0.01812768 
5.9299998 -79.564468 0.017957183 
5.9400001 -79.551651 0.017788406 
5.9499998 -79.538902 0.017621337 
5.96 -79.526207 0.017455954 
5.9699998 -79.513573 0.017292242 
5.98 -79.500992 0.017130185 
5.9899998 -79.488472 0.016969765 
6 -79.476013 0.016810967 
6.0100002 -79.463608 0.016653772 
6.02 -79.451263 0.016498167 
6.0300002 -79.438972 0.016344136 
6.04 -79.426743 0.016191661 
6.0500002 -79.414574 0.016040729 
6.0599999 -79.402458 0.015891325 
6.0700002 -79.390404 0.015743431 
6.0799999 -79.378403 0.015597032 
6.0900002 -79.366463 0.015452115 
6.0999999 -79.354584 0.015308665 
6.1100001 -79.342758 0.015166666 
6.1199999 -79.330986 0.015026105 
6.1300001 -79.319275 0.014886966 
6.1399999 -79.307617 0.014749236 
6.1500001 -79.296021 0.014612901 
6.1599998 -79.284477 0.014477947 
6.1700001 -79.272995 0.014344359 
6.1799998 -79.261566 0.014212125 
6.1900001 -79.250198 0.014081229 
6.1999998 -79.238876 0.013951661 
6.21 -79.227623 0.013823406 
6.2199998 -79.216415 0.013696451 
6.23 -79.205269 0.013570782 
6.2399998 -79.194176 0.013446387 
6.25 -79.183144 0.013323254 
6.2600002 -79.172165 0.013201369 
6.27 -79.16124 0.013080721 
6.2800002 -79.150368 0.012961296 
6.29 -79.139549 0.012843084 
6.3000002 -79.128792 0.012726069 
6.3099999 -79.118088 0.012610244 
6.3200002 -79.107437 0.012495592 
6.3299999 -79.096848 0.012382106 
6.3400002 -79.086304 0.012269771 
6.3499999 -79.075821 0.012158576 
6.3600001 -79.065384 0.012048512 
6.3699999 -79.055008 0.011939565 
6.3800001 -79.044685 0.011831724 
6.3899999 -79.034416 0.01172498 
6.4000001 -79.0242 0.011619319 
6.4099998 -79.014038 0.011514733 
6.4200001 -79.003929 0.01141121 
6.4299998 -78.993874 0.011308739 
6.4400001 -78.983864 0.01120731 
6.4499998 -78.973915 0.011106911 
6.46 -78.96402 0.011007534 
6.4699998 -78.95417 0.010909169 
6.48 -78.944382 0.010811803 
6.4899998 -78.934639 0.010715429 
6.5 -78.92495 0.010620034 
6.5100002 -78.915314 0.010525611 
6.52 -78.905731 0.010432149 
6.5300002 -78.896202 0.010339639 
6.54 -78.886719 0.010248071 
6.5500002 -78.877289 0.010157434 
6.5599999 -78.867912 0.010067722 
6.5700002 -78.858582 0.009978923 
6.5799999 -78.849304 0.0098910285 
6.5900002 -78.84008 0.0098040299 
6.5999999 -78.830902 0.009717918 
6.6100001 -78.821777 0.0096326834 
6.6199999 -78.812706 0.0095483186 
6.6300001 -78.80368 0.0094648134 
6.6399999 -78.794708 0.0093821604 
6.6500001 -78.785782 0.0093003493 
6.6599998 -78.776901 0.0092193736 
6.6700001 -78.768074 0.009139224 
6.6799998 -78.7593 0.009059893 
6.6900001 -78.750572 0.0089813704 
6.6999998 -78.74189 0.0089036496 
6.71 -78.733261 0.0088267233 
6.7199998 -78.724678 0.0087505812 
6.73 -78.716141 0.0086752176 
6.7399998 -78.707657 0.0086006233 
6.75 -78.699219 0.0085267918 
6.7600002 -78.690834 0.0084537137 
6.77 -78.682487 0.0083813826 
6.7800002 -78.674194 0.0083097918 
6.79 -78.665947 0.0082389321 
6.8000002 -78.657745 0.008168797 
6.8099999 -78.64959 0.008099379 
6.8200002 -78.641479 0.0080306707 
6.8299999 -78.633423 0.0079626655 
6.8400002 -78.625412 0.007895356 
6.8499999 -78.617439 0.0078287357 
6.8600001 -78.60952 0.0077627972 
6.8699999 -78.601639 0.0076975334 
6.8800001 -78.593811 0.0076329382 
6.8899999 -78.586029 0.0075690039 
6.9000001 -78.578285 0.0075057247 
6.9099998 -78.570595 0.0074430937 
6.9200001 -78.562943 0.0073811044 
6.9299998 -78.555336 0.0073197503 
6.9400001 -78.547775 0.0072590252 
6.9499998 -78.54026 0.0071989223 
6.96 -78.532791 0.0071394355 
6.9699998 -78.52536 0.0070805587 
6.98 -78.517975 0.0070222858 
6.9899998 -78.510635 0.0069646109 
7 -78.503342 0.0069075278 
7.0100002 -78.496086 0.00685103 
7.02 -78.488876 0.006795112 
7.0300002 -78.481712 0.0067397687 
7.04 -78.474586 0.0066849929 
7.0500002 -78.467506 0.0066307797 
7.0599999 -78.460464 0.0065771234 
7.0700002 -78.453468 0.0065240185 
7.0799999 -78.44651 0.0064714588 
7.0900002 -78.439598 0.0064194393 
7.0999999 -78.432724 0.0063679549 
7.1100001 -78.425896 0.006316999 
7.1199999 -78.419106 0.0062665674 
7.1300001 -78.412361 0.0062166546 
7.1399999 -78.405655 0.0061672549 
7.1500001 -78.398987 0.0061183637 
7.1599998 -78.392357 0.006069975 
7.1700001 -78.385773 0.0060220845 
7.1799998 -78.379227 0.0059746872 
7.1900001 -78.372726 0.0059277778 
7.1999998 -78.366257 0.005881351 
7.21 -78.359833 0.0058354028 
7.2199998 -78.353447 0.0057899277 
7.23 -78.347099 0.005744921 
7.2399998 -78.34079 0.0057003782 
7.25 -78.334526 0.0056562945 
7.2600002 -78.328293 0.0056126649 
7.27 -78.322105 0.0055694855 
7.2800002 -78.315948 0.0055267513 
7.29 -78.309837 0.0054844576 
7.3000002 -78.303757 0.0054426002 
7.3099999 -78.297722 0.005401175 
7.3200002 -78.291718 0.0053601773 
7.3299999 -78.285751 0.0053196028 
7.3400002 -78.279831 0.005279447 
7.3499999 -78.273941 0.0052397056 
7.3600001 -78.268089 0.0052003749 
7.3699999 -78.262268 0.0051614507 
7.3800001 -78.256493 0.0051229284 
7.3899999 -78.250748 0.0050848043 
7.4000001 -78.245041 0.0050470741 
7.4099998 -78.239372 0.0050097341 
7.4200001 -78.233734 0.0049727801 
7.4299998 -78.228142 0.004936208 
7.4400001 -78.222572 0.0049000145 
7.4499998 -78.217049 0.0048641958 
7.46 -78.211555 0.0048287474 
7.4699998 -78.206093 0.0047936658 
7.48 -78.200676 0.0047589475 
7.4899998 -78.195282 0.0047245882 
7.5 -78.189934 0.0046905852 
7.5100002 -78.184608 0.0046569346 
7.52 -78.179329 0.0046236324 
7.5300002 -78.174072 0.0045906752 
7.54 -78.168861 0.0045580594 
7.5500002 -78.163673 0.0045257821 
7.5599999 -78.158524 0.0044938391 
7.5700002 -78.153404 0.0044622277 
7.5799999 -78.148323 0.0044309441 
7.5900002 -78.143272 0.0043999851 
7.5999999 -78.138252 0.0043693474 
